payment_id,payment_move_id,invoice_move_id,invoice_number_ref,amount,create_date,last_updated
121031,747142,747141,S-INV/2025/04146,99.49,2025-02-05 17:24:25,2025-02-05 17:24:25
121030,747138,747137,S-INV/2025/04145,75.02,2025-02-05 17:24:24,2025-02-05 17:24:24
121029,747134,747133,S-INV/2025/04144,77.59,2025-02-05 17:24:23,2025-02-08 00:38:02
121028,747129,747128,S-INV/2025/04143,84.38,2025-02-05 17:24:21,2025-02-08 00:37:06
121027,747125,747124,S-INV/2025/04142,67.84,2025-02-05 17:24:20,2025-02-08 00:36:59
121026,747121,747120,S-INV/2025/04141,85.18,2025-02-05 17:24:19,2025-02-08 00:36:39
121025,747117,747116,S-INV/2025/04140,86.7,2025-02-05 17:24:18,2025-02-08 00:36:32
121024,747113,747112,S-INV/2025/04139,88.18,2025-02-05 17:24:17,2025-02-08 00:36:25
121023,747109,747108,S-INV/2025/04138,113.39,2025-02-05 17:24:15,2025-02-08 00:34:41
121022,747104,747103,S-INV/2025/04137,87.02,2025-02-05 17:24:14,2025-02-08 00:34:35
121021,747100,747099,S-INV/2025/04136,74.46,2025-02-05 17:24:12,2025-02-08 00:34:28
120976,746923,746922,S-INV/2025/04091,47.33,2025-02-05 17:10:31,2025-02-07 00:28:13
120975,746918,746917,S-INV/2025/04090,41.08,2025-02-05 17:10:27,2025-02-08 00:38:29
120974,746915,746914,S-INV/2025/04089,72.0,2025-02-05 17:10:25,2025-02-07 00:28:11
120973,746909,746908,S-INV/2025/04088,38.84,2025-02-05 17:10:23,2025-02-08 00:38:16
120972,746903,746902,S-INV/2025/04087,31.56,2025-02-05 17:10:20,2025-02-05 17:10:20
120971,746900,746899,S-INV/2025/04086,38.66,2025-02-05 17:10:17,2025-02-08 00:37:47
120970,746897,746896,S-INV/2025/04085,103.46,2025-02-05 17:10:15,2025-02-08 00:37:40
120969,746893,746892,S-INV/2025/04084,36.39,2025-02-05 17:10:13,2025-02-08 00:37:27
120968,746889,746888,S-INV/2025/04083,32.26,2025-02-05 17:10:11,2025-02-05 17:10:11
120967,746886,746885,S-INV/2025/04082,40.72,2025-02-05 17:10:10,2025-02-05 17:10:10
120966,746883,746882,S-INV/2025/04081,49.64,2025-02-05 17:10:08,2025-02-08 00:36:52
120965,746880,746879,S-INV/2025/04080,41.52,2025-02-05 17:10:07,2025-02-05 17:10:07
120964,746877,746876,S-INV/2025/04079,39.39,2025-02-05 17:10:06,2025-02-08 00:36:45
120963,746874,746873,S-INV/2025/04078,78.75,2025-02-05 17:10:04,2025-02-08 00:28:23
120962,746870,746869,S-INV/2025/04077,69.99,2025-02-05 17:10:02,2025-02-08 00:36:19
120961,746865,746864,S-INV/2025/04076,41.56,2025-02-05 17:10:00,2025-02-08 00:36:06
120960,746861,746860,S-INV/2025/04075,48.94,2025-02-05 17:09:58,2025-02-08 00:35:59
120959,746855,746854,S-INV/2025/04074,48.79,2025-02-05 17:09:57,2025-02-08 00:35:52
120958,746851,746850,S-INV/2025/04073,40.16,2025-02-05 17:09:55,2025-02-08 00:35:31
120957,746848,746847,S-INV/2025/04072,83.19,2025-02-05 17:09:54,2025-02-08 00:35:23
120956,746844,746843,S-INV/2025/04071,50.68,2025-02-05 17:09:53,2025-02-08 00:35:17
120955,746841,746840,S-INV/2025/04070,50.68,2025-02-05 17:09:52,2025-02-05 17:09:52
120954,746838,746837,S-INV/2025/04069,51.95,2025-02-05 17:09:50,2025-02-08 00:35:03
120953,746833,746832,S-INV/2025/04068,49.64,2025-02-05 17:09:49,2025-02-08 00:34:56
120952,746829,746828,S-INV/2025/04067,79.98,2025-02-05 17:09:47,2025-02-08 00:34:22
120950,746801,746800,S-INV/2025/04065,236.43,2025-02-05 16:40:20,2025-02-07 00:28:12
120942,746753,746752,S-INV/2025/04057,140.46,2025-02-05 16:23:26,2025-02-05 16:23:26
120941,746747,746746,S-INV/2025/04056,118.97,2025-02-05 16:23:24,2025-02-08 00:38:22
120940,746742,746741,S-INV/2025/04055,127.92,2025-02-05 16:23:22,2025-02-07 00:28:10
120939,746736,746735,S-INV/2025/04054,111.74,2025-02-05 16:23:21,2025-02-08 00:37:55
120938,746729,746728,S-INV/2025/04053,126.18,2025-02-05 16:23:19,2025-02-07 00:28:07
120937,746724,746723,S-INV/2025/04052,89.75,2025-02-05 16:23:18,2025-02-08 00:37:33
120936,746719,746718,S-INV/2025/04051,163.68,2025-02-05 16:23:17,2025-02-08 00:37:20
120935,746714,746713,S-INV/2025/04050,135.33,2025-02-05 16:23:15,2025-02-08 00:28:24
120934,746709,746708,S-INV/2025/04049,57.65,2025-02-05 16:23:14,2025-02-08 00:36:12
120933,746704,746703,S-INV/2025/04048,239.16,2025-02-05 16:23:10,2025-02-08 00:35:45
120932,746698,746697,S-INV/2025/04047,172.23,2025-02-05 16:23:09,2025-02-08 00:34:49
145661,928904,771987,INV/2025/00528,117.1,2025-04-21 17:50:46,2025-04-21 17:50:46
122026,759179,759178,S-INV/2025/04854,50.45,2025-02-10 22:22:06,2025-02-10 22:22:06
121052,747230,747229,S-INV/2025/04167,67.99,2025-02-05 17:25:07,2025-02-07 00:32:34
121051,747226,747225,S-INV/2025/04166,90.5,2025-02-05 17:25:05,2025-02-07 00:32:22
121050,747222,747221,S-INV/2025/04165,58.19,2025-02-05 17:25:03,2025-02-05 17:25:03
121049,747218,747217,S-INV/2025/04164,67.84,2025-02-05 17:25:01,2025-02-07 00:32:17
121048,747214,747213,S-INV/2025/04163,83.99,2025-02-05 17:24:58,2025-02-05 17:24:58
121047,747210,747209,S-INV/2025/04162,76.38,2025-02-05 17:24:56,2025-02-05 17:24:56
121046,747206,747205,S-INV/2025/04161,79.98,2025-02-05 17:24:54,2025-02-07 00:31:43
121045,747202,747201,S-INV/2025/04160,96.14,2025-02-05 17:24:52,2025-02-07 00:31:27
121044,747197,747196,S-INV/2025/04159,77.36,2025-02-05 17:24:49,2025-02-07 00:31:17
121043,747193,747192,S-INV/2025/04158,130.78,2025-02-05 17:24:46,2025-02-07 00:31:12
121042,747188,None,S-INV/2025/04157,0.0,2025-02-05 17:24:44,2025-02-05 17:24:44
121041,747184,747183,S-INV/2025/04156,116.57,2025-02-05 17:24:41,2025-02-05 17:24:41
121040,747179,None,S-INV/2025/04155,0.0,2025-02-05 17:24:39,2025-02-05 17:24:39
121039,747175,747174,S-INV/2025/04154,97.98,2025-02-05 17:24:38,2025-02-07 00:29:45
121038,747171,747170,S-INV/2025/04153,91.48,2025-02-05 17:24:36,2025-02-07 00:29:17
121037,747166,747165,S-INV/2025/04152,4.95,2025-02-05 17:24:34,2025-02-07 00:29:01
121036,747162,747161,S-INV/2025/04151,4.95,2025-02-05 17:24:33,2025-02-07 00:28:56
121035,747158,747157,S-INV/2025/04150,86.88,2025-02-05 17:24:31,2025-02-05 17:24:31
121020,747095,747094,S-INV/2025/04135,38.81,2025-02-05 17:13:13,2025-02-07 00:32:44
121019,747092,747091,S-INV/2025/04134,36.0,2025-02-05 17:13:09,2025-02-05 17:13:09
121018,747089,747088,S-INV/2025/04133,46.39,2025-02-05 17:13:04,2025-02-07 00:32:39
121017,747086,747085,S-INV/2025/04132,83.62,2025-02-05 17:12:59,2025-02-07 00:32:27
121016,747081,747080,S-INV/2025/04131,34.17,2025-02-05 17:12:56,2025-02-07 00:32:12
121015,747078,747077,S-INV/2025/04130,90.44,2025-02-05 17:12:49,2025-02-07 00:32:08
121014,747072,747071,S-INV/2025/04129,37.9,2025-02-05 17:12:44,2025-02-05 17:12:44
121013,747069,747068,S-INV/2025/04128,123.14,2025-02-05 17:12:39,2025-02-07 00:32:03
121012,747064,747063,S-INV/2025/04127,38.94,2025-02-05 17:12:36,2025-02-07 00:31:48
121011,747061,747060,S-INV/2025/04126,90.53,2025-02-05 17:12:28,2025-02-07 00:31:38
121010,747055,747054,S-INV/2025/04125,44.39,2025-02-05 17:12:25,2025-02-07 00:31:32
121009,747052,747051,S-INV/2025/04124,36.31,2025-02-05 17:12:22,2025-02-07 00:31:23
121008,747049,None,S-INV/2025/04123,0.0,2025-02-05 17:12:18,2025-02-05 17:12:18
121007,747046,747045,S-INV/2025/04122,38.57,2025-02-05 17:12:13,2025-02-05 17:12:13
121006,747042,747041,S-INV/2025/04121,63.9,2025-02-05 17:12:08,2025-02-05 17:12:08
121005,747038,747037,S-INV/2025/04120,75.59,2025-02-05 17:12:04,2025-02-06 00:28:33
121004,747032,None,S-INV/2025/04119,0.0,2025-02-05 17:11:59,2025-02-05 17:11:59
121003,747029,None,S-INV/2025/04118,0.0,2025-02-05 17:11:56,2025-02-05 17:11:56
121002,747026,747025,S-INV/2025/04117,46.39,2025-02-05 17:11:54,2025-02-06 00:28:32
121001,747023,747022,S-INV/2025/04116,5.95,2025-02-05 17:11:50,2025-02-05 17:11:50
121000,747019,None,S-INV/2025/04115,0.0,2025-02-05 17:11:47,2025-02-05 17:11:47
120999,747016,747015,S-INV/2025/04114,36.39,2025-02-05 17:11:44,2025-02-05 17:11:44
120998,747013,747012,S-INV/2025/04113,11.39,2025-02-05 17:11:41,2025-02-07 00:30:57
120997,747010,747009,S-INV/2025/04112,131.94,2025-02-05 17:11:38,2025-02-07 00:30:52
120996,747004,747003,S-INV/2025/04111,28.12,2025-02-05 17:11:32,2025-02-07 00:30:41
120995,747001,747000,S-INV/2025/04110,50.39,2025-02-05 17:11:29,2025-02-05 17:11:29
120994,746998,746997,S-INV/2025/04109,65.81,2025-02-05 17:11:26,2025-02-05 17:11:26
120993,746994,746993,S-INV/2025/04108,118.13,2025-02-05 17:11:21,2025-02-07 00:30:30
120992,746988,746987,S-INV/2025/04107,59.04,2025-02-05 17:11:18,2025-02-07 00:30:14
120991,746985,746984,S-INV/2025/04106,84.79,2025-02-05 17:11:14,2025-02-07 00:30:08
120990,746981,746980,S-INV/2025/04105,79.9,2025-02-05 17:11:11,2025-02-07 00:30:02
120989,746976,746975,S-INV/2025/04104,34.85,2025-02-05 17:11:09,2025-02-07 00:29:56
120988,746973,746972,S-INV/2025/04103,49.7,2025-02-05 17:11:06,2025-02-05 17:11:06
120987,746970,746969,S-INV/2025/04102,48.58,2025-02-05 17:11:03,2025-02-07 00:29:50
120986,746965,746964,S-INV/2025/04101,49.87,2025-02-05 17:11:00,2025-02-07 00:29:34
120985,746962,746961,S-INV/2025/04100,69.99,2025-02-05 17:10:58,2025-02-05 17:10:58
120984,746958,746957,S-INV/2025/04099,138.4,2025-02-05 17:10:55,2025-02-07 00:29:12
120983,746953,746952,S-INV/2025/04098,49.64,2025-02-05 17:10:53,2025-02-07 00:29:07
120982,746947,746946,S-INV/2025/04097,145.19,2025-02-05 17:10:47,2025-02-07 00:28:50
120981,746940,746939,S-INV/2025/04096,40.31,2025-02-05 17:10:43,2025-02-05 17:10:43
120980,746937,746936,S-INV/2025/04095,62.4,2025-02-05 17:10:41,2025-02-05 17:10:41
120979,746932,746931,S-INV/2025/04094,32.41,2025-02-05 17:10:38,2025-02-05 17:10:38
120978,746929,746928,S-INV/2025/04093,25.49,2025-02-05 17:10:36,2025-02-07 00:28:35
120977,746926,746925,S-INV/2025/04092,38.58,2025-02-05 17:10:33,2025-02-07 00:28:14
120951,746813,746812,S-INV/2025/04066,305.15,2025-02-05 16:40:22,2025-02-07 00:31:03
120949,746792,746791,S-INV/2025/04064,95.47,2025-02-05 16:23:41,2025-02-07 00:30:46
120948,746788,746787,S-INV/2025/04063,126.52,2025-02-05 16:23:40,2025-02-07 00:30:19
120947,746783,746782,S-INV/2025/04062,74.03,2025-02-05 16:23:38,2025-02-06 00:28:31
120946,746778,746777,S-INV/2025/04061,148.36,2025-02-05 16:23:35,2025-02-07 00:29:39
120945,746772,746771,S-INV/2025/04060,246.49,2025-02-05 16:23:32,2025-02-05 16:23:32
120944,746763,746762,S-INV/2025/04059,120.0,2025-02-05 16:23:30,2025-02-06 00:28:28
120943,746758,746757,S-INV/2025/04058,130.77,2025-02-05 16:23:28,2025-02-07 00:28:45
120931,746077,None,BILL/2025/02/0062,485000.0,2025-02-05 06:09:55,2025-02-05 06:09:55
120930,745664,629194,INV/2024/04690,119.5,2025-02-04 21:51:05,2025-02-04 21:51:05
120929,745663,659584,INV/2024/04877,407.1,2025-02-04 21:40:53,2025-02-04 21:40:53
120927,745578,745577,INV/2025/00336,130.0,2025-02-04 18:23:36,2025-02-04 18:23:36
120893,745430,745429,S-INV/2025/04013,50.91,2025-02-04 16:23:46,2025-02-07 00:35:14
120892,745427,745426,S-INV/2025/04012,104.0,2025-02-04 16:23:45,2025-02-07 00:35:20
120891,745422,745421,S-INV/2025/04011,22.89,2025-02-04 16:23:44,2025-02-04 16:23:44
120890,745419,745418,S-INV/2025/04010,4.95,2025-02-04 16:23:43,2025-02-07 00:34:48
120889,745416,745415,S-INV/2025/04009,46.39,2025-02-04 16:23:41,2025-02-07 00:34:43
120888,745413,745412,S-INV/2025/04008,101.76,2025-02-04 16:23:39,2025-02-07 00:34:36
120887,745408,745407,S-INV/2025/04007,4.95,2025-02-04 16:23:38,2025-02-07 00:34:32
120886,745405,745404,S-INV/2025/04006,48.05,2025-02-04 16:23:36,2025-02-07 00:34:27
120885,745402,745401,S-INV/2025/04005,142.64,2025-02-04 16:23:35,2025-02-07 00:34:21
120884,745397,745396,S-INV/2025/04004,30.05,2025-02-04 16:23:34,2025-02-07 00:34:16
120883,745394,745393,S-INV/2025/04003,4.95,2025-02-04 16:23:32,2025-02-07 00:34:10
120882,745391,745390,S-INV/2025/04002,129.87,2025-02-04 16:23:31,2025-02-07 00:34:04
120881,745386,745385,S-INV/2025/04001,49.64,2025-02-04 16:23:30,2025-02-07 00:33:54
120880,745383,745382,S-INV/2025/04000,96.0,2025-02-04 16:23:28,2025-02-06 00:28:36
120879,745378,745377,S-INV/2025/03999,50.33,2025-02-04 16:23:27,2025-02-07 00:33:49
120878,745375,745374,S-INV/2025/03998,41.28,2025-02-04 16:23:26,2025-02-04 16:23:26
120877,745372,745371,S-INV/2025/03997,41.39,2025-02-04 16:23:24,2025-02-07 00:33:44
120876,745369,745368,S-INV/2025/03996,50.4,2025-02-04 16:23:23,2025-02-07 00:33:34
120875,745366,745365,S-INV/2025/03995,38.4,2025-02-04 16:23:22,2025-02-07 00:33:28
120874,745363,745362,S-INV/2025/03994,49.57,2025-02-04 16:23:21,2025-02-04 16:23:21
120873,745360,745359,S-INV/2025/03993,125.52,2025-02-04 16:23:20,2025-02-07 00:33:23
120872,745355,745354,S-INV/2025/03992,84.79,2025-02-04 16:23:19,2025-02-04 16:23:19
120871,745351,745350,S-INV/2025/03991,106.22,2025-02-04 16:23:18,2025-02-06 00:28:35
120870,745346,745345,S-INV/2025/03990,103.9,2025-02-04 16:23:16,2025-02-04 16:23:16
120829,745166,745165,S-INV/2025/03949,17.11,2025-02-04 16:10:19,2025-02-04 16:10:19
120828,745163,745162,S-INV/2025/03948,37.42,2025-02-04 16:10:18,2025-02-04 16:10:18
120827,745159,745158,S-INV/2025/03947,115.48,2025-02-04 16:10:16,2025-02-04 16:10:16
120826,745154,745153,S-INV/2025/03946,6.34,2025-02-04 16:10:14,2025-02-04 16:10:14
120825,745150,745149,S-INV/2025/03945,41.09,2025-02-04 16:10:12,2025-02-07 00:35:25
120824,745147,745146,S-INV/2025/03944,85.58,2025-02-04 16:10:11,2025-02-04 16:10:11
120823,745143,745142,S-INV/2025/03943,27.84,2025-02-04 16:10:10,2025-02-07 00:35:09
120822,745140,745139,S-INV/2025/03942,123.98,2025-02-04 16:10:08,2025-02-04 16:10:08
120821,745133,745132,S-INV/2025/03941,67.85,2025-02-04 16:10:07,2025-02-04 16:10:07
120820,745129,745128,S-INV/2025/03940,62.19,2025-02-04 16:10:06,2025-02-04 16:10:06
120819,745113,745112,S-INV/2025/03939,80.77,2025-02-04 16:10:04,2025-02-04 16:10:04
120818,745109,745108,S-INV/2025/03938,300.32,2025-02-04 16:10:02,2025-02-04 16:10:02
120817,745097,745096,S-INV/2025/03937,38.65,2025-02-04 16:10:00,2025-02-07 00:33:59
120816,745094,745093,S-INV/2025/03936,79.05,2025-02-04 16:09:59,2025-02-04 16:09:59
120815,745090,745089,S-INV/2025/03935,85.58,2025-02-04 16:09:57,2025-02-04 16:09:57
120814,745086,745085,S-INV/2025/03934,40.32,2025-02-04 16:09:56,2025-02-04 16:09:56
120813,745083,745082,S-INV/2025/03933,32.68,2025-02-04 16:09:55,2025-02-07 00:33:39
120812,745079,745078,S-INV/2025/03932,39.04,2025-02-04 16:09:54,2025-02-04 16:09:54
120811,745075,745074,S-INV/2025/03931,51.81,2025-02-04 16:09:52,2025-02-04 16:09:52
120810,745070,745069,S-INV/2025/03930,89.77,2025-02-04 16:09:51,2025-02-07 00:33:18
120809,745066,745065,S-INV/2025/03929,69.31,2025-02-04 16:09:51,2025-02-07 00:33:11
120808,745062,745061,S-INV/2025/03928,74.88,2025-02-04 16:09:50,2025-02-06 00:28:34
120807,745058,745057,S-INV/2025/03927,39.52,2025-02-04 16:09:49,2025-02-07 00:33:06
120806,745054,745053,S-INV/2025/03926,82.51,2025-02-04 16:09:48,2025-02-07 00:32:50
120800,745037,742593,INV/2025/00325,469.81,2025-02-04 15:32:29,2025-02-04 15:32:29
120801,745038,742581,INV/2025/00324,426.56,2025-02-04 15:32:29,2025-02-04 15:32:29
120802,745039,742571,INV/2025/00323,51.54,2025-02-04 15:32:29,2025-02-04 15:32:29
120803,745040,742521,INV/2025/00322,207.63,2025-02-04 15:32:29,2025-02-04 15:32:29
120804,745041,742465,INV/2025/00321,186.13,2025-02-04 15:32:29,2025-02-04 15:32:29
120805,745042,647947,INV/2024/04811,127.32,2025-02-04 15:32:29,2025-02-04 15:32:29
120799,744420,None,S-INV/2025/03925,0.0,2025-02-04 01:09:21,2025-02-04 01:09:21
123711,773263,773262,S-INV/2025/05976,48.65,2025-02-18 19:00:22,2025-02-18 19:00:22
122034,759241,759240,S-INV/2025/04858,74.19,2025-02-10 22:23:13,2025-02-10 22:23:13
120926,745540,745539,S-INV/2025/04046,46.39,2025-02-04 16:24:29,2025-02-06 00:34:52
120925,745537,None,S-INV/2025/04045,0.0,2025-02-04 16:24:28,2025-02-04 16:24:28
120924,745534,745533,S-INV/2025/04044,50.91,2025-02-04 16:24:27,2025-02-04 16:24:27
120923,745531,745530,S-INV/2025/04043,46.39,2025-02-04 16:24:26,2025-02-06 00:34:39
120922,745528,745527,S-INV/2025/04042,40.74,2025-02-04 16:24:25,2025-02-04 16:24:25
120921,745525,745524,S-INV/2025/04041,120.5,2025-02-04 16:24:23,2025-02-06 00:33:53
120920,745519,745518,S-INV/2025/04040,47.78,2025-02-04 16:24:22,2025-02-06 00:33:40
120919,745515,745514,S-INV/2025/04039,50.07,2025-02-04 16:24:20,2025-02-04 16:24:20
120918,745512,745511,S-INV/2025/04038,50.22,2025-02-04 16:24:19,2025-02-04 16:24:19
120917,745509,745508,S-INV/2025/04037,46.39,2025-02-04 16:24:18,2025-02-04 16:24:18
120916,745506,745505,S-INV/2025/04036,50.62,2025-02-04 16:24:17,2025-02-06 00:33:07
120915,745503,745502,S-INV/2025/04035,49.87,2025-02-04 16:24:16,2025-02-06 00:33:01
120914,745500,745499,S-INV/2025/04034,40.99,2025-02-04 16:24:14,2025-02-06 00:32:43
120913,745497,745496,S-INV/2025/04033,46.39,2025-02-04 16:24:13,2025-02-05 00:27:43
120912,745494,745493,S-INV/2025/04032,74.63,2025-02-04 16:24:11,2025-02-06 00:32:24
120911,745490,745489,S-INV/2025/04031,50.19,2025-02-04 16:24:10,2025-02-06 00:32:17
120910,745487,745486,S-INV/2025/04030,49.64,2025-02-04 16:24:08,2025-02-04 16:24:08
120909,745484,745483,S-INV/2025/04029,49.75,2025-02-04 16:24:06,2025-02-06 00:32:03
120908,745481,745480,S-INV/2025/04028,46.39,2025-02-04 16:24:05,2025-02-06 00:31:50
120907,745478,745477,S-INV/2025/04027,50.12,2025-02-04 16:24:03,2025-02-06 00:31:44
120906,745475,745474,S-INV/2025/04026,50.7,2025-02-04 16:24:02,2025-02-06 00:31:38
120905,745472,745471,S-INV/2025/04025,55.5,2025-02-04 16:24:01,2025-02-06 00:31:31
120904,745469,745468,S-INV/2025/04024,106.4,2025-02-04 16:23:59,2025-02-04 16:23:59
120903,745464,745463,S-INV/2025/04023,36.56,2025-02-04 16:23:58,2025-02-05 00:27:40
120902,745461,745460,S-INV/2025/04022,85.59,2025-02-04 16:23:57,2025-02-06 00:30:53
120901,745457,745456,S-INV/2025/04021,50.22,2025-02-04 16:23:56,2025-02-06 00:30:39
120900,745454,745453,S-INV/2025/04020,50.8,2025-02-04 16:23:54,2025-02-06 00:30:33
120899,745451,745450,S-INV/2025/04019,36.39,2025-02-04 16:23:53,2025-02-04 16:23:53
120898,745448,745447,S-INV/2025/04018,4.95,2025-02-04 16:23:52,2025-02-06 00:30:26
120897,745445,745444,S-INV/2025/04017,4.95,2025-02-04 16:23:50,2025-02-06 00:29:52
120896,745442,745441,S-INV/2025/04016,50.7,2025-02-04 16:23:49,2025-02-06 00:29:19
120895,745439,745438,S-INV/2025/04015,99.97,2025-02-04 16:23:48,2025-02-04 16:23:48
120894,745434,745433,S-INV/2025/04014,4.95,2025-02-04 16:23:48,2025-02-06 00:28:40
120869,745341,None,S-INV/2025/03989,0.0,2025-02-04 16:11:56,2025-02-04 16:11:56
120868,745336,745335,S-INV/2025/03988,85.78,2025-02-04 16:11:55,2025-02-06 00:34:45
120867,745331,745330,S-INV/2025/03987,67.21,2025-02-04 16:11:53,2025-02-06 00:34:32
120866,745327,745326,S-INV/2025/03986,84.1,2025-02-04 16:11:52,2025-02-06 00:34:26
120865,745323,745322,S-INV/2025/03985,50.14,2025-02-04 16:11:51,2025-02-06 00:34:20
120864,745320,745319,S-INV/2025/03984,38.19,2025-02-04 16:11:50,2025-02-06 00:34:13
120863,745317,None,S-INV/2025/03983,0.0,2025-02-04 16:11:47,2025-02-04 16:11:47
120862,745313,745312,S-INV/2025/03982,76.38,2025-02-04 16:11:45,2025-02-04 16:11:45
120861,745309,745308,S-INV/2025/03981,171.56,2025-02-04 16:11:42,2025-02-06 00:34:00
120860,745306,745305,S-INV/2025/03980,118.68,2025-02-04 16:11:39,2025-02-05 00:27:45
120859,745302,None,S-INV/2025/03979,0.0,2025-02-04 16:11:37,2025-02-04 16:11:37
120858,745299,745298,S-INV/2025/03978,60.77,2025-02-04 16:11:33,2025-02-04 16:11:33
120857,745294,745293,S-INV/2025/03977,79.98,2025-02-04 16:11:30,2025-02-06 00:33:34
120856,745290,745289,S-INV/2025/03976,58.7,2025-02-04 16:11:27,2025-02-06 00:33:28
120855,745286,745285,S-INV/2025/03975,97.26,2025-02-04 16:11:24,2025-02-06 00:33:21
120854,745281,745280,S-INV/2025/03974,89.98,2025-02-04 16:11:21,2025-02-04 16:11:21
120853,745275,745274,S-INV/2025/03973,68.8,2025-02-04 16:11:17,2025-02-04 16:11:17
120852,745271,745270,S-INV/2025/03972,90.4,2025-02-04 16:11:13,2025-02-06 00:32:30
120851,745263,745262,S-INV/2025/03971,41.67,2025-02-04 16:11:10,2025-02-04 16:11:10
120850,745259,745258,S-INV/2025/03970,84.98,2025-02-04 16:11:07,2025-02-06 00:32:10
120849,745255,745254,S-INV/2025/03969,85.78,2025-02-04 16:11:04,2025-02-06 00:31:57
120848,745250,None,S-INV/2025/03968,0.0,2025-02-04 16:11:02,2025-02-04 16:11:02
120847,745244,745243,S-INV/2025/03967,85.55,2025-02-04 16:10:58,2025-02-06 00:31:25
120846,745238,745237,S-INV/2025/03966,68.64,2025-02-04 16:10:55,2025-02-06 00:31:17
120845,745234,745233,S-INV/2025/03965,32.38,2025-02-04 16:10:52,2025-02-06 00:31:11
120844,745231,745230,S-INV/2025/03964,58.19,2025-02-04 16:10:50,2025-02-04 16:10:50
120843,745226,745225,S-INV/2025/03963,39.3,2025-02-04 16:10:48,2025-02-06 00:30:45
120842,745223,745222,S-INV/2025/03962,38.56,2025-02-04 16:10:46,2025-02-04 16:10:46
120841,745220,745219,S-INV/2025/03961,95.68,2025-02-04 16:10:43,2025-02-04 16:10:43
120840,745215,None,S-INV/2025/03960,0.0,2025-02-04 16:10:41,2025-02-04 16:10:41
120839,745212,745211,S-INV/2025/03959,49.64,2025-02-04 16:10:39,2025-02-06 00:30:20
120838,745209,None,S-INV/2025/03958,0.0,2025-02-04 16:10:37,2025-02-04 16:10:37
120837,745206,None,S-INV/2025/03957,0.0,2025-02-04 16:10:36,2025-02-04 16:10:36
120836,745203,745202,S-INV/2025/03956,4.95,2025-02-04 16:10:35,2025-02-06 00:30:13
120835,745200,745199,S-INV/2025/03955,16.68,2025-02-04 16:10:33,2025-02-06 00:29:58
120834,745197,745196,S-INV/2025/03954,180.72,2025-02-04 16:10:30,2025-02-06 00:29:45
120833,745188,745187,S-INV/2025/03953,49.7,2025-02-04 16:10:28,2025-02-06 00:29:39
120832,745185,745184,S-INV/2025/03952,48.54,2025-02-04 16:10:26,2025-02-04 16:10:26
120831,745182,745181,S-INV/2025/03951,344.74,2025-02-04 16:10:23,2025-02-06 00:29:32
120830,745172,745171,S-INV/2025/03950,189.95,2025-02-04 16:10:21,2025-02-06 00:29:26
120681,743804,743803,S-INV/2025/03807,42.77,2025-02-03 18:07:56,2025-02-03 18:07:56
120680,743801,743800,S-INV/2025/03806,37.74,2025-02-03 18:07:55,2025-02-06 00:38:08
120679,743798,743797,S-INV/2025/03805,93.07,2025-02-03 18:07:53,2025-02-06 00:37:56
120678,743793,743792,S-INV/2025/03804,51.2,2025-02-03 18:07:52,2025-02-03 18:07:52
120677,743789,743788,S-INV/2025/03803,54.38,2025-02-03 18:07:51,2025-02-06 00:37:37
