order_id,create_date,last_updated,sales_date,date_order,delivery_date,delivery_address,sales_team,sales_person,amount_total,payment_terms,tags,state,invoice_status,customer,shipping_policy,channel,delivery_status
S00466,2024-02-14 17:50:36,2025-04-07 18:10:38,2024-02-14 23:00:00,2024-06-25 16:07:15,2024-06-26 16:00:00,"Breakwater Surf
438 Thames St

Newport RI 02840
United States",Wholesale,Jada Claiborne,703.0,Due on Ship,SB Pre-book,sale,invoiced,Breakwater Surf,direct,Wholesale,full
S00467,2024-02-14 18:02:37,2025-04-07 18:10:38,2024-02-14 23:00:00,2024-06-25 16:06:03,2024-06-26 17:00:00,"Breakwater Surf
438 Thames St

Newport RI 02840
United States",Wholesale,Jada Claiborne,730.0,Due on Ship,SB Pre-book,sale,invoiced,Breakwater Surf,direct,Wholesale,full
S02407,2024-06-24 21:58:28,2025-04-01 17:02:49,2024-06-24 21:58:32,2024-06-24 21:58:32,2024-07-23 21:00:00,"Pop's Sunset Grill Boutiki
112 Circuit Road

Nokomis FL 34275
United States",Wholesale,Alyssa Kallal,1153.75,Due on Ship,,sale,invoiced,Pop's Sunset Grill Boutiki,one,Wholesale,full
S02406,2024-06-24 21:51:21,2025-04-21 16:18:15,2024-06-24 21:51:25,2024-06-24 21:51:25,2024-08-20 21:00:00,"Isla Bella
Manatee Marketplace
One Knights Key Blvd
Marathon FL 33050
United States",Wholesale,Alyssa Kallal,720.0,30 Days,,sale,invoiced,Isla Bella,one,Wholesale,full
#A787T78UN4,2024-06-24 04:49:23,2025-01-13 17:26:57,2024-06-24 04:49:24,2024-06-24 04:49:24,,"Fin Island Company 
1250 Stickney Point Road

Sarasota FL 34242
United States",Faire,Alyssa Kallal,1419.6,30 Days,Faire,sale,invoiced,Fin Island Company ,one,Faire,full
S02377,2024-06-21 19:00:13,2025-02-12 21:06:05,2024-06-21 19:00:21,2024-06-21 19:00:21,2024-06-23 18:00:00,"R Cubed Lifestyle
3214 Riverside Blvd

Sacramento CA 95818
United States",Wholesale,Christina Freberg,0.0,Net 30,,sale,invoiced,R Cubed Lifestyle,one,Wholesale,full
S02371,2024-06-21 15:12:48,2025-04-21 16:18:15,2024-06-21 18:00:00,2024-06-21 15:25:52,2024-06-24 15:00:00,"Isla Bella
Manatee Marketplace
One Knights Key Blvd
Marathon FL 33050
United States",Wholesale,Alyssa Kallal,2389.5,30 Days,,sale,invoiced,Isla Bella,one,Wholesale,full
#RF6MZZ9VUS,2024-06-21 04:48:55,2025-02-20 20:19:28,2024-06-21 04:48:55,2024-06-21 04:48:55,,"Hanalei Backdoor
5-5190 Kuhio Hwy #C5
PO BOX 790
HanaleI HI 96714
United States",Faire,Jada Claiborne,285.18,30 Days,Faire,sale,invoiced,Hanalei Backdoor,one,Faire,full
S02355,2024-06-19 22:39:43,2025-04-11 04:45:51,2024-06-19 22:00:00,2024-06-19 22:40:31,2024-06-20 22:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,3192.5,Due on Ship,"shipping account, PROMOJuly4",sale,invoiced,Mast General Store,one,Wholesale,full
S02158,2024-05-23 14:27:01,2025-02-11 21:17:49,2024-05-23 14:00:00,2024-06-19 15:19:28,2024-05-31 14:00:00,"5128 DRONNIGENS GADE, STE 2

St. Thomas  00802
Virgin Islands (USA)",Wholesale,Angela Gonzales,2054.0,Due on Ship,,sale,invoiced,Classic USVI,direct,Wholesale,full
S00434,2024-02-09 17:58:35,2025-01-13 18:41:29,2024-02-09 23:13:49,2024-06-18 19:14:02,2024-07-01 07:00:00,"SoHa Surf Shop
518 Phoenix Street

South Haven MI 49090
United States",Wholesale,Janelle Clasby,1927.5,30 Days,SB Pre-book,sale,invoiced,SoHa Surf Shop,direct,Wholesale,full
#T2KBAGPSUU,2024-06-18 04:44:24,2025-01-13 15:31:38,2024-06-18 04:44:25,2024-06-18 04:44:25,,"Cozy Corner Treasures
30 E. Magnolia Ave.

Eustis FL 32726
United States",Faire,,296.54,30 Days,Faire,sale,invoiced,Cozy Corner Treasures,one,Faire,full
S02330,2024-06-17 19:55:29,2025-01-14 20:14:12,2024-06-17 19:00:00,2024-06-17 20:08:32,2024-06-18 19:00:00,"Maxwell's
10 Main Street
STE 100
Jekyll Island GA 31527
United States",Wholesale,Jada Claiborne,652.0,Due on Ship,,sale,invoiced,Maxwell's,one,Wholesale,full
S00464,2024-02-14 17:31:29,2025-04-07 18:10:38,2023-12-20 17:00:00,2024-06-17 16:12:51,2024-06-17 16:00:00,"Breakwater Surf
438 Thames St

Newport RI 02840
United States",Wholesale,Janelle Clasby,874.0,Due on Ship,SB Pre-book,sale,invoiced,Breakwater Surf,one,Wholesale,full
S02272,2024-06-07 15:47:20,2025-03-10 16:27:50,2024-06-07 15:00:00,2024-06-14 14:53:13,2024-06-10 15:00:00,"Corolla Surf Shop
807 Ocean Trail

Corolla NC 27927
United States",Wholesale,Jada Claiborne,2593.54,Due on Ship,,sale,invoiced,Corolla Surf Shop,direct,Wholesale,full
#9WQERD9TXH,2024-06-13 19:23:21,2025-01-24 22:01:33,2024-06-13 20:35:58,2024-06-13 20:35:58,,"Wave Riding Vehicles
1900 Cypress Avenue

Virginia Beach VA 23451
United States",Faire,Christina Freberg,658.21,30 Days,Faire,sale,no,brooke forbes,one,Faire,full
S02220,2024-05-31 22:41:08,2025-01-30 19:05:21,2024-06-03 22:00:00,2024-06-13 18:11:22,2024-06-11 22:00:00,"Vitamin Sea Wellness


  
",Wholesale,Jada Claiborne,910.0,Due on Ship,,sale,invoiced,Vitamin Sea Wellness,direct,Wholesale,full
#5CJZQS6A2C,2024-06-13 04:44:37,2025-03-24 21:37:23,2024-06-13 04:44:37,2024-06-13 04:44:37,2024-06-20 12:59:59,"Blacktop Surf Shop
12071 Indian Rocks Road
Unit B
Largo FL 33774
United States",Faire,Alyssa Kallal,126.58,30 Days,Faire,sale,invoiced,Blacktop Surf Shop,one,Faire,full
#4SFACS55DE,2024-06-13 04:44:35,2025-03-24 21:37:23,2024-06-13 04:44:36,2024-06-13 04:44:36,,"Blacktop Surf Shop
12071 Indian Rocks Road
Unit B
Largo FL 33774
United States",Faire,Alyssa Kallal,831.58,30 Days,Faire,sale,invoiced,Blacktop Surf Shop,one,Faire,full
S02297,2024-06-12 16:10:41,2025-04-01 17:02:49,2024-06-12 16:00:00,2024-06-12 16:55:41,2024-06-13 16:00:00,"Pop's Sunset Grill Boutiki
112 Circuit Road

Nokomis FL 34275
United States",Wholesale,Alyssa Kallal,97.5,Due on Ship,,sale,invoiced,Pop's Sunset Grill Boutiki,one,Wholesale,full
S02294,2024-06-12 03:58:23,2025-02-19 20:43:31,2024-06-12 03:00:00,2024-06-12 04:07:29,2024-06-13 03:00:00,"Curl Surf Shop
1570 DISNEYLAND DR.
103
Anaheim CA 92802
United States",Wholesale,Christina Freberg,3390.0,Due on Ship,,sale,invoiced,Curl Surf Shop,direct,Wholesale,full
S02286,2024-06-10 20:29:00,2025-04-02 20:02:16,2024-06-10 20:00:00,2024-06-11 17:50:11,2024-06-12 20:00:00,"Mary Jane's
69-250 Waikoloa Beach Dr.  Unit C-7
Unit C-7
Waikoloa HI 96738
United States",Wholesale,Jada Claiborne,2609.94,Due on Ship,,sale,invoiced,Mary Jane's,direct,Wholesale,full
S02289,2024-06-10 21:56:21,2025-03-20 15:36:26,2024-06-10 21:00:00,2024-06-11 17:48:07,2024-06-12 21:00:00,"Five 0 Six Surf Boutique
101 W 23rd Street

Ship Bottom NJ 08008
United States",Wholesale,Jada Claiborne,726.0,Due on Ship,,sale,invoiced,Five 0 Six Surf Boutique,one,Wholesale,full
#UNR666BK96,2024-06-11 04:45:46,2025-02-17 21:07:45,2024-06-11 04:45:46,2024-06-11 04:45:46,,"Drift Boutique
1316 Costa Brava

Pismo Beach CA 93449
United States",Faire,,249.56,30 Days,Faire,sale,invoiced,Drift Boutique,one,Faire,full
S02275,2024-06-07 18:01:48,2025-02-18 21:32:37,2024-06-07 18:00:00,2024-06-10 15:11:41,2024-06-10 18:00:00,"Quiet Storm Key West
431 Duval St #6550

Key West FL 33040
United States",Wholesale,Jada Claiborne,0.0,Due on Ship,,sale,invoiced,Quiet Storm Key West,one,Wholesale,full
S02253,2024-06-05 19:42:50,2025-01-23 21:21:39,2024-06-05 19:00:00,2024-06-07 19:26:20,2024-06-06 19:00:00,"Cabrillas Sport SA de CV
2815 Rigden Pkwy
Unit 4
Fort Collins CO 80525
United States",Wholesale,Angela Gonzales,98.41,Due on Ship,,sale,invoiced,Cabrillas Sport SA de CV,one,Wholesale,full
#401798,2024-06-07 11:55:13,2025-02-28 16:17:58,2024-06-07 11:55:14,2024-06-07 11:36:21,2024-06-07 15:00:00,"650 mountain view dr

Christiansburg VA 24073
United States",Wholesale,Jada Claiborne,0.0,Due on Ship,,sale,invoiced,Ashley Nicholson,one,Wholesale,full
S02162,2024-05-23 16:42:42,2025-02-11 21:17:49,2024-05-23 15:00:00,2024-06-06 19:14:23,2024-05-27 15:00:00,"5128 DRONNIGENS GADE, STE 2

St. Thomas  00802
Virgin Islands (USA)",Wholesale,Angela Gonzales,2424.88,Due on Ship,,sale,invoiced,Classic USVI,direct,Wholesale,full
S00532,2024-02-23 17:19:36,2025-03-20 15:36:26,2024-02-23 15:00:00,2024-06-06 17:28:50,2024-05-20 16:00:00,"Five 0 Six Surf Boutique
101 W 23rd Street

Ship Bottom NJ 08008
United States",Wholesale,Jada Claiborne,777.0,Due on Ship,,sale,invoiced,Five 0 Six Surf Boutique,direct,Wholesale,full
S02256,2024-06-06 16:27:22,2025-03-31 15:33:31,2024-06-06 16:00:00,2024-06-06 16:28:53,2024-06-07 16:00:00,"Safe Harbor Siesta Key
1265 Old Stickney Point Rd

Sarasota FL 34242
United States",Wholesale,Alyssa Kallal,229.0,Due on Ship,,sale,invoiced,Safe Harbor Siesta Key,one,Wholesale,full
S02242,2024-06-04 17:32:24,2025-04-02 16:25:29,2024-06-04 17:00:00,2024-06-05 16:36:46,2024-06-10 17:00:00,"Island Trading Co. & White Lotus Boutique
4573 Westin Rd

Westin  33331
",Wholesale,Christina Freberg,1542.0,Due on Ship,,sale,to invoice,Island Trading Co. & White Lotus Boutique,direct,Wholesale,full
S02248,2024-06-05 15:55:46,2025-04-01 17:02:49,2024-06-05 15:00:00,2024-06-05 15:56:06,2024-06-06 15:00:00,"Pop's Sunset Grill Boutiki
112 Circuit Road

Nokomis FL 34275
United States",Wholesale,Alyssa Kallal,524.6,Due on Ship,,sale,invoiced,Pop's Sunset Grill Boutiki,one,Wholesale,full
S02182,2024-05-30 19:42:27,2025-01-23 21:21:39,2024-05-30 20:00:00,2024-06-03 17:53:51,2024-05-31 19:00:00,"Cabrillas Sport SA de CV
C/O Cross 1000/ D. Erickson
2301 Moctezuma ST.
Laredo TX 78040
United States",Wholesale,Angela Gonzales,911.0,Due on Ship,,sale,invoiced,Cabrillas Sport SA de CV,one,Wholesale,full
SO0255657,2024-01-22 07:08:46,2025-01-14 16:44:29,2023-09-07 17:00:00,2024-05-30 19:36:01,2024-05-24 15:00:00,"Flip Flop Shops - Flagler Beach #272
2885 Hilton NW Cir

Kennesaw GA 30152
United States",Wholesale,Alyssa Kallal,1843.53,Due on Ship,Sep 2023,sale,invoiced,Flip Flop Shops - Flagler Beach #272,direct,Wholesale,full
S00329,2024-01-25 18:13:00,2025-04-02 18:57:43,2024-01-30 15:00:00,2024-05-30 14:58:17,2024-04-15 17:00:00,"Ship To
17090 San Carlos Blvd

Fort Myers Beach FL 33931
United States",Wholesale,Alyssa Kallal,2489.0,Due on Ship,Surf Expo January 2024,sale,invoiced,Beach Stuff Inc,one,Wholesale,full
S02167,2024-05-24 12:52:52,2025-02-11 21:17:49,2024-05-24 13:00:00,2024-05-24 17:29:50,2024-05-29 12:00:00,"5128 DRONNIGENS GADE, STE 2

St. Thomas  00802
Virgin Islands (USA)",Wholesale,Angela Gonzales,621.0,Due on Ship,,sale,invoiced,Classic USVI,direct,Wholesale,full
S02160,2024-05-23 15:41:07,2025-01-14 16:44:29,2024-05-23 17:00:00,2024-05-23 17:31:57,2024-05-24 15:00:00,"Flip Flop Shops - Flagler Beach #272
2885 Hilton NW Cir

Kennesaw GA 30152
United States",Wholesale,Alyssa Kallal,812.28,Due on Ship,,sale,invoiced,Flip Flop Shops - Flagler Beach #272,direct,Wholesale,full
S00327,2024-01-25 17:46:04,2025-04-02 18:57:43,2024-01-30 21:00:00,2024-05-21 15:06:25,2024-04-01 16:00:00,"Beach Stuff Inc
17090 San Carlos Blvd

Fort Myers Beach FL 33931
United States",Wholesale,Alyssa Kallal,3045.5,Due on Ship,Surf Expo January 2024,sale,invoiced,Beach Stuff Inc,direct,Wholesale,full
S02125,2024-05-20 20:54:55,2025-03-26 20:12:22,2024-05-20 20:00:00,2024-05-20 20:55:10,2024-06-01 20:00:00,"Cool Style
12921 Village Blvd

Madeira Beach FL 33708
United States",Wholesale,Alyssa Kallal,65.0,Due on Ship,,sale,invoiced,Cool Style,one,Wholesale,full
S02123,2024-05-20 20:25:38,2025-03-26 20:12:22,2024-05-20 20:00:00,2024-05-20 20:30:24,2024-05-21 20:00:00,"Cool Style
12921 Village Blvd

Madeira Beach FL 33708
United States",Wholesale,Alyssa Kallal,795.0,Due on Ship,,sale,invoiced,Cool Style,direct,Wholesale,full
S02122,2024-05-20 18:58:37,2025-02-12 21:06:05,2024-05-20 18:00:00,2024-05-20 18:58:40,2024-05-21 18:00:00,"R Cubed Lifestyle
3214 Riverside Blvd

Sacramento CA 95818
United States",Wholesale,Christina Freberg,0.0,Due on Ship,SAMPLE PACK,sale,invoiced,R Cubed Lifestyle,one,Wholesale,full
S02116,2024-05-17 21:20:19,2025-01-14 22:59:21,2024-05-17 21:00:00,2024-05-17 22:00:15,2024-05-20 21:00:00,"Old Naples Surf Shop
1311 Third Street South

Naples FL 34102
United States",Wholesale,Alyssa Kallal,660.3,30 Days,MEMDAY PROMO,sale,invoiced,Old Naples Surf Shop,one,Wholesale,full
S02052,2024-05-14 18:43:53,2025-04-02 20:02:16,2024-05-14 18:00:00,2024-05-16 17:37:05,2024-05-17 18:00:00,"Mary Jane's
Kona Inn Shopping Village
75-5744 Ali’i Dr. Suite 180
Kailua-Kona HI 96740
United States",Wholesale,Jada Claiborne,3237.4,Due on Ship,MEMDAY PROMO,sale,invoiced,Mary Jane's,one,Wholesale,full
S02048,2024-05-14 16:27:34,2025-01-14 20:14:12,2024-05-14 16:00:00,2024-05-14 18:08:30,2024-05-15 16:00:00,"Maxwell's
10 Main Street
STE 100
Jekyll Island GA 31527
United States",Wholesale,Jada Claiborne,1224.5,Due on Ship,MEMDAY PROMO,sale,invoiced,Maxwell's,one,Wholesale,full
S02049,2024-05-14 17:05:31,2025-04-01 17:02:49,2024-05-14 17:00:00,2024-05-14 17:06:09,2024-05-15 17:00:00,"Pop's Sunset Grill Boutiki
112 Circuit Road

Nokomis FL 34275
United States",Wholesale,Alyssa Kallal,612.9,Due on Ship,MEMDAY PROMO,sale,invoiced,Pop's Sunset Grill Boutiki,one,Wholesale,full
S02019,2024-05-08 19:50:27,2025-01-29 17:34:31,2024-05-08 21:00:00,2024-05-08 22:15:16,2024-05-09 19:00:00,"Latitude 27
5330 Gulf Drive

Holmes Beach FL 34217
United States",Wholesale,Alyssa Kallal,631.0,Due on Ship,,sale,invoiced,Latitude 27,one,Wholesale,full
SO0257491,2024-01-22 10:26:29,2025-01-13 18:41:17,2024-01-22 17:00:00,2024-05-08 16:45:20,2024-05-20 19:00:00,"Deep Blue Boutique
Francesca Diaz, Deep Blue Boutique
300 Ocean Ave
Point Pleasant Beach NJ 08742
United States",Wholesale,Janelle Clasby,511.5,Due on Ship,"Sep 2023, SB Pre-book",sale,invoiced,Deep Blue Boutique,one,Wholesale,full
S02000,2024-05-06 21:24:52,2025-01-14 16:44:29,2024-05-06 21:00:00,2024-05-07 21:10:55,2024-05-07 21:00:00,"Flip Flop Shops - Flagler Beach #272
2885 Hilton NW Cir

Kennesaw GA 30152
United States",Wholesale,Alyssa Kallal,111.15,Due on Ship,,sale,invoiced,Flip Flop Shops - Flagler Beach #272,one,Wholesale,full
S02005,2024-05-07 20:03:57,2025-02-25 15:44:53,2024-05-07 20:00:00,2024-05-07 20:04:13,2024-05-08 20:00:00,"Glik's Bill To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,0.0,Due on Ship,,sale,invoiced,Glik's,one,Wholesale,full
S00247,2024-01-18 21:14:35,2025-04-15 20:14:13,2024-01-18 15:00:00,2024-05-06 16:28:57,2024-05-01 20:00:00,"Island Passage - Front St
14 Maritime Way
#3409
Bald Head Island NC 28461
United States",Wholesale,Alyssa Kallal,1814.5,Due on Ship,Surf Expo January 2024,sale,invoiced,Island Passage - Front St,direct,Wholesale,full
S01958,2024-05-01 21:46:22,2025-03-12 15:36:48,2024-05-01 21:00:00,2024-05-02 19:56:05,2024-05-03 21:00:00,"Davidson Provision Company
116 South Main Street
Unit A
Davidson NC 28036
United States",Wholesale,Alyssa Kallal,2924.0,Due on Ship,,sale,invoiced,Davidson Provision Company,one,Wholesale,full
S01940,2024-04-29 21:08:08,2025-03-26 20:28:36,2024-04-29 20:00:00,2024-05-02 19:27:31,2024-04-30 20:00:00,"134 Main Street

Port Jefferson NY 11777
United States",Wholesale,Alyssa Kallal,2080.0,Due on Ship,Split,sale,invoiced,Sea Creations,one,Wholesale,full
S01957,2024-05-01 20:01:11,2025-04-02 20:02:16,2024-05-01 20:00:00,2024-05-02 15:38:02,2024-05-02 20:00:00,"Mary Jane's
69-250 Waikoloa Beach Dr.  Unit C-7
Unit C-7
Waikoloa HI 96738
United States",Wholesale,Jada Claiborne,1015.5,Due on Ship,,sale,invoiced,Mary Jane's,direct,Wholesale,full
S01930,2024-04-26 20:49:07,2025-03-13 17:40:10,2024-04-26 20:00:00,2024-04-30 19:27:48,2024-04-29 20:00:00,"Hendo's Hideout
6501 Red Hook Plaza
STE 201
St. Thomas VI 00802
United States",Wholesale,Angela Gonzales,2378.5,Due on Ship,MH PROMO,sale,invoiced,Hendo's Hideout,one,Wholesale,full
#2R5M6MBE6B,2024-04-29 04:45:01,2025-02-12 21:01:56,2024-04-29 04:45:01,2024-04-29 04:45:01,,"323 West Bonita Avenue

Claremont CA 91711
United States",Faire,Christina Freberg,274.72,30 Days,Faire,sale,invoiced,Maison Garrison,one,Faire,full
S00463,2024-02-14 17:29:33,2025-04-07 18:10:38,2024-02-14 15:00:00,2024-04-24 16:23:12,2024-04-20 16:00:00,"Breakwater Surf
438 Thames St

Newport RI 02840
United States",Wholesale,Janelle Clasby,696.0,Due on Ship,SB Pre-book,sale,invoiced,Breakwater Surf,one,Wholesale,full
S01887,2024-04-22 14:50:01,2025-04-11 04:45:51,2024-04-22 14:00:00,2024-04-22 19:16:57,2024-04-28 14:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,974.0,Due on Ship,shipping account,sale,invoiced,Mast General Store,one,Wholesale,full
S01888,2024-04-22 15:11:02,2025-04-11 04:45:51,2024-04-22 14:00:00,2024-04-22 19:16:49,2024-04-28 15:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,949.0,Due on Ship,shipping account,sale,invoiced,Mast General Store,one,Wholesale,full
S01889,2024-04-22 15:16:48,2025-04-11 04:45:51,2024-04-22 14:00:00,2024-04-22 19:16:42,2024-04-28 15:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,934.5,Due on Ship,shipping account,sale,invoiced,Mast General Store,one,Wholesale,full
S01890,2024-04-22 15:22:51,2025-04-11 04:45:51,2024-04-22 14:00:00,2024-04-22 19:16:16,2024-04-28 19:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,1224.0,Due on Ship,"shipping account, new door",sale,invoiced,Mast General Store,one,Wholesale,full
S01886,2024-04-22 14:47:12,2025-04-11 04:45:51,2024-04-22 14:00:00,2024-04-22 19:16:00,2024-04-28 14:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,807.5,Due on Ship,shipping account,sale,invoiced,Mast General Store,one,Wholesale,full
S01881,2024-04-19 17:52:35,2025-04-02 20:02:16,2024-04-19 17:00:00,2024-04-22 15:44:32,2024-04-22 17:00:00,"Mary Jane's
Kona Inn Shopping Village
75-5744 Ali’i Dr. Suite 180
Kailua-Kona HI 96740
United States",Wholesale,Jada Claiborne,3452.3,Due on Ship,,sale,invoiced,Mary Jane's,one,Wholesale,full
S01882,2024-04-19 17:58:15,2025-04-02 20:02:16,2024-04-19 17:00:00,2024-04-22 15:43:31,2024-07-01 17:00:00,"Mary Jane's
Kona Inn Shopping Village
75-5744 Ali’i Dr. Suite 180
Kailua-Kona HI 96740
United States",Wholesale,Jada Claiborne,240.0,Due on Ship,,sale,invoiced,Mary Jane's,one,Wholesale,full
#KBYQYUUFSM,2024-04-20 04:45:51,2025-01-13 17:26:57,2024-04-20 04:45:51,2024-04-22 14:18:01,,"Fin Island Company 
1250 Stickney Point Road

Sarasota FL 34242
United States",Faire,Alyssa Kallal,1185.81,30 Days,Faire,sale,invoiced,Fin Island Company ,one,Faire,full
#NHVHUB7839,2024-04-17 04:44:19,2025-01-24 22:01:33,2024-04-17 04:44:19,2024-04-17 04:44:20,2024-05-15 12:59:59,"Wave Riding Vehicles
1900 Cypress Avenue

Virginia Beach VA 23451
United States",Faire,Christina Freberg,31.91,30 Days,Faire,sale,invoiced,brooke forbes,one,Faire,full
#WQ5YKTME78,2024-04-17 04:44:17,2025-01-24 22:01:33,2024-04-17 04:44:17,2024-04-17 04:44:18,,"Wave Riding Vehicles
1900 Cypress Avenue

Virginia Beach VA 23451
United States",Faire,Christina Freberg,592.77,30 Days,Faire,sale,invoiced,brooke forbes,one,Faire,full
S01866,2024-04-15 22:04:41,2025-02-19 20:43:31,2024-04-15 21:00:00,2024-04-15 22:06:59,2024-04-17 21:00:00,"Curl Surf Shop
1570 DISNEYLAND DR.
103
Anaheim CA 92802
United States",Wholesale,Christina Freberg,3107.0,Due on Ship,,sale,invoiced,Curl Surf Shop,one,Wholesale,full
S01832,2024-04-12 16:36:41,2025-04-01 17:02:49,2024-04-12 16:36:41,2024-04-15 21:55:14,2024-05-15 16:00:00,"Pop's Sunset Grill Boutiki
112 Circuit Road

Nokomis FL 34275
United States",Wholesale,Alyssa Kallal,4961.5,Due on Ship,,sale,invoiced,Pop's Sunset Grill Boutiki,one,Wholesale,full
S01858,2024-04-15 20:18:04,2025-04-01 17:02:49,2024-04-15 20:00:00,2024-04-15 20:18:09,2024-04-16 20:00:00,"Pop's Sunset Grill Boutiki
112 Circuit Road

Nokomis FL 34275
United States",Wholesale,Alyssa Kallal,1180.4,Due on Ship,,sale,invoiced,Pop's Sunset Grill Boutiki,one,Wholesale,full
S01822,2024-04-10 23:37:03,2025-02-11 21:17:49,2024-04-10 23:00:00,2024-04-15 19:27:47,2024-04-12 23:00:00,"5128 DRONNIGENS GADE, STE 2

St. Thomas  00802
Virgin Islands (USA)",Wholesale,Angela Gonzales,2900.0,Due on Ship,,sale,invoiced,Classic USVI,one,Wholesale,full
S01843,2024-04-15 18:32:44,2025-03-20 15:36:26,2024-02-23 19:00:00,2024-04-15 18:33:17,2024-05-20 18:00:00,"Five 0 Six Surf Boutique
900 Anastasia Blvd
Unit 1
St. Augustine FL 32080
United States",Wholesale,Jada Claiborne,276.0,Due on Ship,,sale,invoiced,Five 0 Six Surf Boutique,one,Wholesale,full
S00692,2024-03-08 23:31:03,2025-03-10 16:27:50,2024-03-08 23:00:00,2024-04-15 14:41:56,2024-04-15 22:00:00,"Corolla Surf Shop
807 Ocean Trail

Corolla NC 27927
United States",Wholesale,Jada Claiborne,311.6,Due on Ship,don't have 90175,sale,invoiced,Corolla Surf Shop,one,Wholesale,full
S01689,2024-04-08 22:23:55,2025-03-26 20:12:22,2024-04-08 22:00:00,2024-04-09 16:04:14,2024-04-09 22:00:00,"Cool Style
12921 Village Blvd

Madeira Beach FL 33708
United States",Wholesale,Alyssa Kallal,1983.0,Due on Ship,,sale,invoiced,Cool Style,one,Wholesale,full
#H4NQGFVT6V,2024-04-08 22:16:45,2025-04-09 22:10:50,2024-04-08 22:16:45,2024-04-08 22:20:13,2024-04-08 07:00:00,"Old Naples Surf Shop
1311 Third Street South

Naples FL 34102
United States",Faire,Alyssa Kallal,22.86,30 Days,Faire,sale,invoiced,Old Naples Surf Shop,one,Faire,full
S00176,2024-01-17 01:23:54,2025-01-13 21:35:45,2024-01-19 23:00:00,2024-04-05 22:10:16,2024-04-02 00:00:00,"Red Sail Sports Grand Cayman
Red Sail Sports Grand Cayman
8001 NW 79th Ave
Miami  31473
United States",Wholesale,Angela Gonzales,3768.0,Due on Ship,,sale,invoiced,Red Sail Sports Grand Cayman,one,Wholesale,full
S01460,2024-04-05 18:26:44,2025-02-28 18:51:23,2024-04-05 18:00:00,2024-04-05 18:58:17,2024-04-08 18:00:00,"Emerald Coast Zoo
5262 Deer Springs Dr

Crestview FL 32539
United States",Wholesale,Jada Claiborne,1117.5,Due on Ship,,sale,invoiced,Emerald Coast Zoo,one,Wholesale,full
S00092,2024-01-11 23:11:28,2025-01-14 20:14:12,2024-01-24 15:00:00,2024-04-04 18:08:57,2024-04-01 22:00:00,"Maxwell's
10 Main Street
STE 100
Jekyll Island GA 31527
United States",Wholesale,Jada Claiborne,2755.5,Due on Ship,,sale,invoiced,Maxwell's,direct,Wholesale,full
