refund_id,order_id,created_at,processed_at,updated_at,total_refunded,refund_amount,sale_id,product_title,gross_returns,discounts_returned,shipping_returned,taxes_returned,return_fees,net_returns,total_returns
gid://shopify/Refund/981538734179,#470860,2025-04-08 15:12:10,2025-04-08 15:12:11,2025-04-08 15:12:11,140.75,140.75,#470860,"Moon Dancer 3mm Metal Accent Bracelet, Jewelry Gift Box, Moon Dancer 3mm Healing + Moonstone Necklace Stack, Moon Dancer 3mm Anklet, Master Healer 3mm Necklace + Bracelet Set",139.2,0.0,0.0,8.48,0.0,139.2,147.67999999999998
gid://shopify/Refund/981585297507,#470868,2025-04-08 20:26:21,2025-04-08 20:26:22,2025-04-08 20:26:22,86.29,86.29,#470868,"Cream Boyfriend Button Up, Pacific Wide Leg Cotton Pants",87.96,0.0,0.0,5.28,0.0,87.96,93.24
gid://shopify/Refund/980359544931,#470895,2025-03-29 03:24:49,2025-03-29 03:24:49,2025-03-29 03:24:49,9.78,9.78,#470895,Mystery Healing Bracelet,8.89,0.0,0.0,0.89,0.0,8.89,9.780000000000001
gid://shopify/Refund/980937572451,#470931,2025-04-02 21:27:29,2025-04-02 21:27:29,2025-04-02 21:27:29,24.75,24.75,#470931,"Stone Sandy Shorts, Onyx Vinyasa Tank",67.98,0.0,0.0,4.15,0.0,67.98,72.13000000000001
gid://shopify/Refund/980296597603,#470932,2025-03-28 16:29:07,2025-03-28 16:29:08,2025-03-28 16:29:08,31.79,31.79,#470932,Flamenco Jogger Harem Pants,29.99,0.0,0.0,1.8,0.0,29.99,31.79
gid://shopify/Refund/981580415075,#470938,2025-04-08 19:53:48,2025-04-08 19:53:48,2025-04-08 19:53:48,40.11,40.11,#470938,White Wide Leg Beach Cotton Pants,43.98,0.0,0.0,3.08,0.0,43.98,47.059999999999995
gid://shopify/Refund/977755766883,#470946,2025-03-24 20:21:14,2025-03-24 20:21:14,2025-03-24 20:21:14,88.13,88.13,#470946,"Master Healer 4mm Healing Necklace, Somerset Beachcomber Anklet, Black Boardwalk Romper",82.37,0.0,0.0,5.76,0.0,82.37,88.13000000000001
gid://shopify/Refund/981584904291,#470948,2025-04-08 20:23:52,2025-04-08 20:23:52,2025-04-08 20:23:52,186.2,186.2,#470948,"Pearl Restore Ribbed Tank, Aquamarine Vinyasa Tank, Black Harem Pants, Pearl Vinyasa Tank",176.96,0.0,0.0,16.18,0.0,176.96,193.14000000000001
gid://shopify/Refund/981535948899,#471006,2025-04-08 14:59:35,2025-04-08 14:59:35,2025-04-08 14:59:35,81.43,81.43,#471006,"Desert Bloom Harem Pants, Black Cotton Cabana Pants",84.98,0.0,0.0,3.41,0.0,84.98,88.39
gid://shopify/Refund/981579923555,#471025,2025-04-08 19:50:57,2025-04-08 19:50:57,2025-04-08 19:50:57,26.81,26.81,#471025,Tropic Teal Harem Pants,32.0,0.0,0.0,1.76,0.0,32.0,33.76
gid://shopify/Refund/981289205859,#471030,2025-04-06 01:59:47,2025-04-06 01:59:48,2025-04-06 01:59:48,74.19,74.19,#471030,"Emerald Isle Harem Pants, Yao Tribal Print Wide Leg Drawstring Pants",67.97999999999999,0.0,0.0,6.21,0.0,67.97999999999999,74.18999999999998
gid://shopify/Refund/982313369699,#471036,2025-04-15 21:51:52,2025-04-15 21:51:53,2025-04-15 21:51:53,43.04,43.04,#471036,Onyx Vinyasa Tank,49.99,0.0,0.0,0.0,0.0,49.99,49.99
gid://shopify/Refund/980781367395,#471056,2025-04-01 17:59:23,2025-04-01 17:59:23,2025-04-01 17:59:23,10.12,10.12,#471056,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981538242659,#471057,2025-04-08 15:08:52,2025-04-08 15:08:53,2025-04-08 15:08:53,69.03,69.03,#471057,"Sage Wide Leg Cotton Pants, Black Harem Pants",75.98,0.0,0.0,0.0,0.0,75.98,75.98
gid://shopify/Refund/981584773219,#471083,2025-04-08 20:21:38,2025-04-08 20:21:39,2025-04-08 20:21:39,193.05,193.05,#471083,"Vinca Harem Pants, Yao Tribal Print Lounge Set, Onyx Cropped Yin Scoop Neck Top, Celestial Grey Harem Pants, Pearl Vinyasa Tank",200.0,0.0,0.0,0.0,0.0,200.0,200.0
gid://shopify/Refund/977835130979,#471090,2025-03-25 14:23:54,2025-03-25 14:23:54,2025-03-25 14:23:54,99.22,99.22,#471090,"Akha Tribal Print Lounge Set, Onyx Restore Ribbed Tank",93.6,0.0,0.0,5.62,0.0,93.6,99.22
gid://shopify/Refund/980751253603,#471106,2025-04-01 14:58:37,2025-04-01 14:58:38,2025-04-01 14:58:38,82.63,82.63,#471106,Nosara Lounge Set,64.0,0.0,0.0,3.84,0.0,64.0,67.84
gid://shopify/Refund/981587951715,#471115,2025-04-08 20:42:20,2025-04-08 20:42:20,2025-04-08 20:42:20,43.04,43.04,#471115,Pearl Vinyasa Tank,49.99,0.0,0.0,0.0,0.0,49.99,49.99
gid://shopify/Refund/981722169443,#471115,2025-04-09 21:18:09,2025-04-09 21:18:09,2025-04-09 21:18:09,6.95,6.95,#471115,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980920565859,#471124,2025-04-02 19:37:27,2025-04-02 19:37:27,2025-04-02 19:37:27,15.21,15.21,#471124,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981579137123,#471124,2025-04-08 19:46:52,2025-04-08 19:46:53,2025-04-08 19:46:53,61.05,61.05,#471124,"Akha Tribal Print Kimono, Akha Tribal Print Harem Pants",68.0,0.0,0.0,0.0,0.0,68.0,68.0
gid://shopify/Refund/981537521763,#471132,2025-04-08 15:05:33,2025-04-08 15:05:33,2025-04-08 15:05:33,35.24,35.24,#471132,Deep Teal Harem Pants,39.99,0.0,0.0,2.2,0.0,39.99,42.190000000000005
gid://shopify/Refund/982277029987,#471136,2025-04-15 17:30:53,2025-04-15 17:30:53,2025-04-15 17:30:53,25.05,25.05,#471136,Black Harem Pants,32.0,0.0,0.0,0.0,0.0,32.0,32.0
gid://shopify/Refund/982454894691,#471167,2025-04-17 00:24:18,2025-04-17 00:24:19,2025-04-17 00:24:19,0.0,0.0,#471167,Deep Teal Wide Leg Drawstring Pants,44.99,0.0,0.0,2.69,0.0,44.99,47.68
gid://shopify/Refund/982278537315,#471316,2025-04-15 17:42:16,2025-04-15 17:42:17,2025-04-15 17:42:17,33.04,33.04,#471316,Pearl Hatha Long Sleeve Top,39.99,0.0,0.0,0.0,0.0,39.99,39.99
gid://shopify/Refund/981579858019,#471326,2025-04-08 19:50:23,2025-04-08 19:50:23,2025-04-08 19:50:23,4.95,4.95,#471326,"Black Wide Leg Cotton Pants, Sage Cotton Cabana Pants",4.95,0.0,0.0,0.0,0.0,4.95,4.95
gid://shopify/Refund/982286696547,#471357,2025-04-15 18:44:22,2025-04-15 18:44:23,2025-04-15 18:44:23,51.89,51.89,#471357,Denim Blue Wide Leg Cotton Pants,54.99,0.0,0.0,3.85,0.0,54.99,58.84
gid://shopify/Refund/981579235427,#471370,2025-04-08 19:47:38,2025-04-08 19:47:39,2025-04-08 19:47:39,53.86,53.86,#471370,Navy Blue Full Length Yin Scoop Neck Top,55.98,0.0,0.0,4.83,0.0,55.98,60.809999999999995
gid://shopify/Refund/982286008419,#471429,2025-04-15 18:40:03,2025-04-15 18:40:03,2025-04-15 18:40:03,62.69,62.69,#471429,"Como Harem Pants, Madeira Harem Pants",64.0,0.0,0.0,5.64,0.0,64.0,69.64
gid://shopify/Refund/982286762083,#471436,2025-04-15 18:44:39,2025-04-15 18:44:39,2025-04-15 18:44:39,118.01,118.01,#471436,"Stone Wide Leg Cotton Pants, Nosara Shorts, Granite Wide Leg Cotton Pants",113.6,0.0,0.0,11.360000000000001,0.0,113.6,124.96
gid://shopify/Refund/980938063971,#471455,2025-04-02 21:30:17,2025-04-02 21:30:17,2025-04-02 21:30:17,25.65,25.65,#471455,Dark Forest Harem Pants,29.99,0.0,0.0,2.61,0.0,29.99,32.6
gid://shopify/Refund/981788754019,#471461,2025-04-10 15:31:05,2025-04-10 15:31:07,2025-04-10 15:31:07,33.04,33.04,#471461,Black Harem Pants,39.99,0.0,0.0,0.0,0.0,39.99,39.99
gid://shopify/Refund/982278701155,#471507,2025-04-15 17:42:44,2025-04-15 17:42:44,2025-04-15 17:42:44,35.84,35.84,#471507,Capri Harem Pants,39.99,0.0,0.0,2.8,0.0,39.99,42.79
gid://shopify/Refund/981535228003,#471618,2025-04-08 14:56:08,2025-04-08 14:56:08,2025-04-08 14:56:08,135.17,135.17,#471618,"Black Cotton Crop Top & Wide Leg Pants Lounge Set, Deep Teal Harem Pants, Deep Teal Harem Pants",136.0,0.0,0.0,6.119999999999999,0.0,136.0,142.12
gid://shopify/Refund/980296433763,#471643,2025-03-28 16:28:38,2025-03-28 16:28:38,2025-03-28 16:28:38,29.42,29.42,#471643,Flamenco Jogger Harem Pants,26.99,0.0,0.0,2.43,0.0,26.99,29.419999999999998
gid://shopify/Refund/981539192931,#471748,2025-04-08 15:13:52,2025-04-08 15:13:52,2025-04-08 15:13:52,53.04,53.04,#471748,Dark Forest Lounge Set,59.99,0.0,0.0,0.0,0.0,59.99,59.99
gid://shopify/Refund/981585133667,#471816,2025-04-08 20:24:30,2025-04-08 20:24:30,2025-04-08 20:24:30,77.03,77.03,#471816,"Yao Tribal Print Harem Pants, Baja Harem Pants",79.98,0.0,0.0,4.0,0.0,79.98,83.98
gid://shopify/Refund/980937867363,#471903,2025-04-02 21:28:59,2025-04-02 21:28:59,2025-04-02 21:28:59,51.57,51.57,#471903,"Moon Dancer 3mm Healing Necklace, Circles in the Sand Necklace",53.99,0.0,0.0,4.529999999999999,0.0,53.99,58.52
gid://shopify/Refund/982275194979,#471946,2025-04-15 17:20:50,2025-04-15 17:20:50,2025-04-15 17:20:50,0.0,0.0,#471946,"Denim Blue Tribal Harem Pants, Tropic Teal Harem Pants",64.0,0.0,0.0,0.0,0.0,64.0,64.0
gid://shopify/Refund/982325264483,#472003,2025-04-16 00:52:02,2025-04-16 00:52:03,2025-04-16 00:52:03,0.0,0.0,#472003,"Como Harem Pants, Seven Chakras Harem Pants",64.0,0.0,0.0,0.0,0.0,64.0,64.0
gid://shopify/Refund/981587427427,#472049,2025-04-08 20:39:05,2025-04-08 20:39:06,2025-04-08 20:39:06,122.22,122.22,#472049,"Nosara Harem Pants, Nosara Harem Pants, Nosara Harem Pants, Nosara Harem Pants",159.96,0.0,0.0,9.6,0.0,159.96,169.56
gid://shopify/Refund/982314090595,#472085,2025-04-15 21:58:00,2025-04-15 21:58:00,2025-04-15 21:58:00,99.77,99.77,#472085,"Pearl Vinyasa Tank, Onyx Vinyasa Tank",99.98,0.0,0.0,6.74,0.0,99.98,106.72
gid://shopify/Refund/979188252771,#472124,2025-03-27 18:39:55,2025-03-27 18:39:56,2025-03-27 18:39:56,0.0,0.0,#472124,Mystery Harem Pants,22.22,0.0,0.0,0.0,0.0,22.22,22.22
gid://shopify/Refund/979189203043,#472124,2025-03-27 18:40:15,2025-03-27 18:40:15,2025-03-27 18:40:15,4.44,4.44,#472124,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/979090407523,#472140,2025-03-27 17:48:11,2025-03-27 17:48:11,2025-03-27 17:48:11,21.98,21.98,#472140,Master Healer Namaste Bracelet,19.99,0.0,0.0,0.0,0.0,19.99,19.99
gid://shopify/Refund/981580906595,#472162,2025-04-08 19:57:24,2025-04-08 19:57:24,2025-04-08 19:57:24,78.35,78.35,#472162,"Stone Shelly Short Sleeve Button Down Shirt, Stone Sandy Shorts",79.53999999999999,0.0,0.0,5.77,0.0,79.53999999999999,85.30999999999999
gid://shopify/Refund/982270378083,#472187,2025-04-15 16:56:52,2025-04-15 16:56:52,2025-04-15 16:56:52,76.23,76.23,#472187,"Dark Forest Harem Pants, Sahara Harem Pants",79.98,0.0,0.0,3.2,0.0,79.98,83.18
gid://shopify/Refund/979604176995,#472203,2025-03-27 21:45:37,2025-03-27 21:45:38,2025-03-27 21:45:38,10.15,10.15,#472203,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981789245539,#472216,2025-04-10 15:34:10,2025-04-10 15:34:10,2025-04-10 15:34:10,78.83,78.83,#472216,"Sahara Harem Pants, Como Harem Pants",79.98,0.0,0.0,5.8,0.0,79.98,85.78
gid://shopify/Refund/982267953251,#472250,2025-04-15 16:42:33,2025-04-15 16:42:34,2025-04-15 16:42:34,92.68,92.68,#472250,"Black Adventure Cargo Pants, Akha Tribal Print Harem Pants",92.98,0.0,0.0,6.65,0.0,92.98,99.63000000000001
gid://shopify/Refund/982266314851,#472300,2025-04-15 16:34:17,2025-04-15 16:34:17,2025-04-15 16:34:17,114.46,114.46,#472300,"Lahu Tribal Print Harem Pants, Black Harem Pants, Nosara Harem Pants, Shanti Namaste Bracelet",112.0,0.0,0.0,9.41,0.0,112.0,121.41
gid://shopify/Refund/982276145251,#472325,2025-04-15 17:26:31,2025-04-15 17:26:32,2025-04-15 17:26:32,0.0,0.0,#472325,Black Cotton Cabana Pants,43.99,0.0,0.0,0.0,0.0,43.99,43.99
gid://shopify/Refund/982286925923,#472449,2025-04-15 18:45:13,2025-04-15 18:45:13,2025-04-15 18:45:13,27.47,27.47,#472449,Baja Harem Pants,31.99,0.0,0.0,2.43,0.0,31.99,34.42
gid://shopify/Refund/980362690659,#472497,2025-03-29 05:18:35,2025-03-29 05:18:35,2025-03-29 05:18:35,23.66,23.66,#472497,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980363313251,#472497,2025-03-29 05:29:54,2025-03-29 05:29:54,2025-03-29 05:29:54,104.16,104.16,#472497,"Dark Forest Harem Pants, Mystery Shorts, Mystery Healing Bracelet, Dark Forest Kimono",118.32,0.0,0.0,0.0,0.0,118.32,118.32
gid://shopify/Refund/982273196131,#472502,2025-04-15 17:10:38,2025-04-15 17:10:39,2025-04-15 17:10:39,208.01,208.01,#472502,"Cream Boyfriend Button Up, Aqua Baja Pullover, Lunar Sky Cotton Cabana Pants, Black Cotton Cabana Pants",214.96,0.0,0.0,0.0,0.0,214.96,214.96
gid://shopify/Refund/981588246627,#472512,2025-04-08 20:44:21,2025-04-08 20:44:21,2025-04-08 20:44:21,83.03,83.03,#472512,"Black Wide Leg Drawstring Pants, Akha Tribal Print Wide Leg Drawstring Pants",89.98,0.0,0.0,0.0,0.0,89.98,89.98
gid://shopify/Refund/982262022243,#472577,2025-04-15 16:04:33,2025-04-15 16:04:33,2025-04-15 16:04:33,33.04,33.04,#472577,Como Harem Pants,39.99,0.0,0.0,0.0,0.0,39.99,39.99
gid://shopify/Refund/980792082531,#472633,2025-04-01 19:01:05,2025-04-01 19:01:06,2025-04-01 19:01:06,9.5,9.5,#472633,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/982269853795,#472660,2025-04-15 16:53:49,2025-04-15 16:53:50,2025-04-15 16:53:50,85.05,85.05,#472660,"Nosara Yin Yoga Set, Black Harem Pants",92.0,0.0,0.0,0.0,0.0,92.0,92.0
gid://shopify/Refund/981795536995,#472669,2025-04-10 16:13:37,2025-04-10 16:13:38,2025-04-10 16:13:38,92.54,92.54,#472669,"Black Cotton Castaway Pants, Cream Cotton Castaway Pants",92.98,0.0,0.0,6.51,0.0,92.98,99.49000000000001
gid://shopify/Refund/981788655715,#472702,2025-04-10 15:30:37,2025-04-10 15:30:37,2025-04-10 15:30:37,58.0,58.0,#472702,"Sahara Harem Pants, White Cotton Shorts",60.0,0.0,0.0,4.95,0.0,60.0,64.95
gid://shopify/Refund/980619591779,#472709,2025-04-01 03:53:22,2025-04-01 03:53:22,2025-04-01 03:53:22,8.66,8.66,#472709,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/982276866147,#472731,2025-04-15 17:29:55,2025-04-15 17:29:55,2025-04-15 17:29:55,25.05,25.05,#472731,Denim Blue Tribal Harem Pants,32.0,0.0,0.0,0.0,0.0,32.0,32.0
gid://shopify/Refund/982400139363,#472731,2025-04-16 17:09:02,2025-04-16 17:09:02,2025-04-16 17:09:02,0.0,0.0,#472731,"Tropic Teal Harem Pants, Denim Blue Tribal Kimono",68.0,0.0,0.0,0.0,0.0,68.0,68.0
gid://shopify/Refund/982313795683,#472756,2025-04-15 21:54:56,2025-04-15 21:54:56,2025-04-15 21:54:56,0.0,0.0,#472756,Black Harem Pants,32.0,0.0,0.0,1.92,0.0,32.0,33.92
gid://shopify/Refund/981594505315,#472757,2025-04-08 21:25:24,2025-04-08 21:25:25,2025-04-08 21:25:25,0.0,0.0,#472757,Dark Forest Harem Pants,39.99,0.0,0.0,0.0,0.0,39.99,39.99
gid://shopify/Refund/982278897763,#472782,2025-04-15 17:43:44,2025-04-15 17:43:44,2025-04-15 17:43:44,61.37,61.37,#472782,Aurora Lounge Set,64.0,0.0,0.0,4.32,0.0,64.0,68.32
gid://shopify/Refund/982318678115,#472803,2025-04-15 22:52:25,2025-04-15 22:52:26,2025-04-15 22:52:26,0.0,0.0,#472803,Verdigris Nomad Jumpsuit,50.4,0.0,0.0,0.0,0.0,50.4,50.4
gid://shopify/Refund/980772126819,#472835,2025-04-01 17:02:40,2025-04-01 17:02:40,2025-04-01 17:02:40,9.5,9.5,#472835,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981021065315,#472862,2025-04-03 16:30:51,2025-04-03 16:30:52,2025-04-03 16:30:52,9.5,9.5,#472862,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981909110883,#472862,2025-04-11 16:40:09,2025-04-11 16:40:09,2025-04-11 16:40:09,15.28,15.28,#472862,Mystery Healing Necklace,14.22,0.0,0.0,1.06,0.0,14.22,15.280000000000001
gid://shopify/Refund/980475936867,#472922,2025-03-31 01:12:48,2025-03-31 01:12:48,2025-03-31 01:12:48,95.8,95.8,#472922,"Mystery Wide Leg Cotton Pants, Mystery Harem Pants, Mystery Shorts",80.88,0.0,0.0,4.85,0.0,80.88,85.72999999999999
gid://shopify/Refund/982273032291,#472938,2025-04-15 17:09:45,2025-04-15 17:09:45,2025-04-15 17:09:45,103.02,103.02,#472938,"Akha Tribal Print Harem Pants, Capri Harem Pants, Black Harem Pants",109.97,0.0,0.0,0.0,0.0,109.97,109.97
gid://shopify/Refund/982327591011,#472943,2025-04-16 01:32:13,2025-04-16 01:32:14,2025-04-16 01:32:14,0.0,0.0,#472943,"Black Cotton Shorts, Nosara Shorts",53.6,0.0,0.0,0.0,0.0,53.6,53.6
gid://shopify/Refund/980780482659,#472956,2025-04-01 17:55:42,2025-04-01 17:55:42,2025-04-01 17:55:42,9.5,9.5,#472956,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980780777571,#472956,2025-04-01 17:56:40,2025-04-01 17:56:40,2025-04-01 17:56:40,10.0,10.0,#472956,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/982271295587,#472971,2025-04-15 17:02:13,2025-04-15 17:02:14,2025-04-15 17:02:14,72.24,72.24,#472971,"Nosara Shorts, Storm Cotton Shorts, Akha Tribal Shorts",79.19,0.0,0.0,0.0,0.0,79.19,79.19
gid://shopify/Refund/982416883811,#472989,2025-04-16 18:53:41,2025-04-16 18:53:42,2025-04-16 18:53:42,0.0,0.0,#472989,Stone Shipwrecked Maxi Skirt,59.99,0.0,0.0,3.08,0.0,59.99,63.07
gid://shopify/Refund/981896396899,#473029,2025-04-11 15:11:53,2025-04-11 15:11:53,2025-04-11 15:11:53,41.33,41.33,#473029,Emerald Isle Harem Pants,32.99,0.0,0.0,2.39,0.0,32.99,35.38
gid://shopify/Refund/980820492387,#473072,2025-04-01 21:53:29,2025-04-01 21:53:30,2025-04-01 21:53:30,74.7,74.7,#473072,Denim Blue Tribal Lounge Set,59.99,0.0,0.0,4.5,0.0,59.99,64.49000000000001
gid://shopify/Refund/982286991459,#473110,2025-04-15 18:45:44,2025-04-15 18:45:45,2025-04-15 18:45:45,64.6,64.6,#473110,"Black Harem Pants, Onyx Full Length Yin Scoop Neck Top",66.4,0.0,0.0,5.140000000000001,0.0,66.4,71.54
gid://shopify/Refund/980726317155,#473201,2025-04-01 13:29:07,2025-04-01 13:29:07,2025-04-01 13:29:07,61.81,61.81,#473201,"Aguadilla Harem Pants, Master Healer 4mm Metal Accent Healing Necklace, Santa Barbara Island Harem Pants",52.64,0.0,0.0,2.89,0.0,52.64,55.53
gid://shopify/Refund/980743028835,#473203,2025-04-01 14:10:55,2025-04-01 14:10:55,2025-04-01 14:10:55,217.25,217.25,#473203,"Master Healer Namaste Bracelet, Pearl Restore Ribbed Tank, Pearl Vinyasa Tank, Pearl Cropped Yin Scoop Neck Top, Baja Harem Pants, Pearl Hatha Long Sleeve Top",204.95000000000002,0.0,0.0,12.3,0.0,204.95000000000002,217.25000000000003
gid://shopify/Refund/982274736227,#473207,2025-04-15 17:17:01,2025-04-15 17:17:02,2025-04-15 17:17:02,94.03,94.03,#473207,"Yao Tribal Print Kimono, Twilight Tribal Harem Pants, Yao Tribal Print Harem Pants",100.97999999999999,0.0,0.0,0.0,0.0,100.97999999999999,100.97999999999999
gid://shopify/Refund/982313435235,#473223,2025-04-15 21:52:41,2025-04-15 21:52:42,2025-04-15 21:52:42,41.09,41.09,#473223,"Celestial Grey Harem Pants, Vintage Wash Bondi Harem Pants",44.8,0.0,0.0,3.26,0.0,44.8,48.059999999999995
gid://shopify/Refund/980805156963,#473236,2025-04-01 20:15:19,2025-04-01 20:15:19,2025-04-01 20:15:19,5.95,5.95,#473236,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980805353571,#473237,2025-04-01 20:15:32,2025-04-01 20:15:32,2025-04-01 20:15:32,5.95,5.95,#473237,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980907065443,#473240,2025-04-02 18:16:49,2025-04-02 18:16:50,2025-04-02 18:16:50,9.5,9.5,#473240,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981790064739,EXC#469407,2025-04-10 15:38:31,2025-04-10 15:38:31,2025-04-10 15:38:31,0.0,0.0,EXC#469407,Mystic Plum Harem Pants,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980933574755,#473261,2025-04-02 21:03:50,2025-04-02 21:03:50,2025-04-02 21:03:50,41.77,41.77,#473261,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/981784100963,#473261,2025-04-10 14:52:53,2025-04-10 14:52:54,2025-04-10 14:52:54,27.99,27.99,#473261,Black Harem Pants,27.99,0.0,0.0,0.0,0.0,27.99,27.99
gid://shopify/Refund/981784264803,#473261,2025-04-10 14:53:28,2025-04-10 14:53:28,2025-04-10 14:53:28,139.09,139.09,#473261,"Black Wide Leg Cotton Pants, Black Wide Leg Cotton Pants, Black Wide Leg Drawstring Pants",154.97,0.0,0.0,0.0,0.0,154.97,154.97
gid://shopify/Refund/982271492195,#473269,2025-04-15 17:03:45,2025-04-15 17:03:46,2025-04-15 17:03:46,0.0,0.0,#473269,Denim Blue Tribal Harem Pants,27.99,0.0,0.0,2.72,0.0,27.99,30.709999999999997
gid://shopify/Refund/981581168739,#473274,2025-04-08 19:58:40,2025-04-08 19:58:40,2025-04-08 19:58:40,23.63,23.63,#473274,Rainforest Harem Pants,27.99,0.0,0.0,2.59,0.0,27.99,30.58
gid://shopify/Refund/981020901475,#473313,2025-04-03 16:29:51,2025-04-03 16:29:52,2025-04-03 16:29:52,36.63,36.63,#473313,Akha Tribal Print Harem Pants,27.99,0.0,0.0,1.82,0.0,27.99,29.81
gid://shopify/Refund/980923449443,#473315,2025-04-02 19:54:31,2025-04-02 19:54:31,2025-04-02 19:54:31,36.63,36.63,#473315,Lahu Tribal Print Harem Pants,27.99,0.0,0.0,1.82,0.0,27.99,29.81
gid://shopify/Refund/980923482211,#473318,2025-04-02 19:54:50,2025-04-02 19:54:50,2025-04-02 19:54:50,36.63,36.63,#473318,Lahu Tribal Print Harem Pants,27.99,0.0,0.0,1.82,0.0,27.99,29.81
gid://shopify/Refund/980922794083,#473322,2025-04-02 19:51:36,2025-04-02 19:51:36,2025-04-02 19:51:36,36.63,36.63,#473322,Lahu Tribal Print Harem Pants,27.99,0.0,0.0,1.82,0.0,27.99,29.81
gid://shopify/Refund/982076457059,#473353,2025-04-14 06:32:04,2025-04-14 06:32:04,2025-04-14 06:32:04,30.6,30.6,#473353,"Brisa Braided Puka Shell Bracelet, Sunrise Shack Bracelet",21.990000000000002,0.0,0.0,1.71,0.0,21.990000000000002,23.700000000000003
gid://shopify/Refund/980923088995,#473359,2025-04-02 19:53:03,2025-04-02 19:53:04,2025-04-02 19:53:04,36.63,36.63,#473359,Sahara Harem Pants,27.99,0.0,0.0,1.82,0.0,27.99,29.81
gid://shopify/Refund/980923646051,#473363,2025-04-02 19:55:19,2025-04-02 19:55:20,2025-04-02 19:55:20,36.63,36.63,#473363,Sahara Harem Pants,27.99,0.0,0.0,1.82,0.0,27.99,29.81
gid://shopify/Refund/982272639075,#473373,2025-04-15 17:07:19,2025-04-15 17:07:20,2025-04-15 17:07:20,49.48,49.48,#473373,Granite Adventure Cargo Pants,52.99,0.0,0.0,3.44,0.0,52.99,56.43
gid://shopify/Refund/982267068515,#473376,2025-04-15 16:38:02,2025-04-15 16:38:02,2025-04-15 16:38:02,0.0,0.0,#473376,Yao Tribal Print Lounge Set,52.66,0.0,0.0,3.82,0.0,52.66,56.48
gid://shopify/Refund/982266216547,#473399,2025-04-15 16:33:54,2025-04-15 16:33:54,2025-04-15 16:33:54,0.0,0.0,#473399,"Akha Tribal Print Harem Pants, Lahu Tribal Print Harem Pants",42.65,0.0,0.0,3.32,0.0,42.65,45.97
gid://shopify/Refund/981789769827,#473433,2025-04-10 15:37:47,2025-04-10 15:37:48,2025-04-10 15:37:48,0.0,0.0,#473433,Sahara Harem Pants,22.4,0.0,0.0,1.73,0.0,22.4,24.13
gid://shopify/Refund/982260121699,#473469,2025-04-15 15:55:05,2025-04-15 15:55:06,2025-04-15 15:55:06,98.01,98.01,#473469,"Baja Harem Pants, Seven Chakras Harem Pants, Vintage Wash Bondi Harem Pants, Terra Harem Pants",104.96,0.0,0.0,0.0,0.0,104.96,104.96
gid://shopify/Refund/982314418275,#473493,2025-04-15 21:59:43,2025-04-15 21:59:43,2025-04-15 21:59:43,97.05,97.05,#473493,"Black Cotton Cabana Pants, Ocean Blue Cotton Cabana Pants, Master Healer Namaste Bracelet",104.0,0.0,0.0,0.0,0.0,104.0,104.0
gid://shopify/Refund/982297968739,#473524,2025-04-15 19:57:20,2025-04-15 19:57:20,2025-04-15 19:57:20,33.3,33.3,#473524,Cream Coastal Tube Top,31.2,0.0,0.0,2.1,0.0,31.2,33.3
gid://shopify/Refund/980919222371,#473526,2025-04-02 19:30:33,2025-04-02 19:30:33,2025-04-02 19:30:33,48.99,48.99,#473526,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/980838088803,#473551,2025-04-02 01:16:57,2025-04-02 01:16:57,2025-04-02 01:16:57,22.22,22.22,#473551,Mystery Harem Pants,22.22,0.0,0.0,0.0,0.0,22.22,22.22
gid://shopify/Refund/982277324899,#473554,2025-04-15 17:32:53,2025-04-15 17:32:53,2025-04-15 17:32:53,0.0,0.0,#473554,Verdigris Nomad Jumpsuit,26.45,0.0,0.0,2.05,0.0,26.45,28.5
